EXPIREDATE,ISSUEDATE,WARNINGTYPE,POLYGON,MEAN
2015-12-26 21:45:00.0,2015-12-26 20:42:00.0,severe-thunderstorm,"[[[-98.42, 33.39], [-98.79, 33.4], [-98.77, 33.11], [-98.54, 33.08], [-98.42, 33.36], [-98.42, 33.39]]]","[[-98.56, 33.28833333333333]]"
2015-12-26 21:30:00.0,2015-12-26 20:57:00.0,tornado,"[[[-96.04, 34.44], [-95.89, 34.68], [-96.09, 34.68], [-96.09, 34.69], [-96.1, 34.69], [-96.18, 34.47], [-96.04, 34.44]]]","[[-96.06142857142858, 34.58428571428571]]"
2015-12-26 21:30:00.0,2015-12-26 20:58:00.0,tornado,"[[[-95.63, 32.71], [-95.64, 32.72], [-95.66, 32.71], [-95.71, 32.75], [-95.73, 32.75], [-95.74, 32.76], [-95.76, 32.75], [-95.76, 32.77], [-95.85, 32.77], [-95.88, 32.79], [-95.91, 32.8], [-95.94, 32.44], [-95.86, 32.42], [-95.63, 32.71]]]","[[-95.7642857142857, 32.70357142857143]]"
2015-12-26 21:45:00.0,2015-12-26 21:00:00.0,tornado,"[[[-96.05, 32.01], [-95.81, 32.36], [-96.11, 32.36], [-96.14, 32.02], [-96.05, 32.01]]]","[[-96.03200000000001, 32.152]]"
2015-12-26 21:30:00.0,2015-12-26 21:06:00.0,severe-thunderstorm,"[[[-96.91, 33.96], [-96.97, 33.94], [-96.98, 33.96], [-97.0, 33.95], [-96.99, 33.88], [-97.03, 33.84], [-97.06, 33.86], [-97.09, 33.85], [-97.05, 33.82], [-97.09, 33.81], [-97.09, 33.74], [-97.15, 33.7], [-96.92, 33.68], [-96.8, 33.69], [-96.75, 33.82], [-96.8, 33.87], [-96.83, 33.87], [-96.84, 33.85], [-96.86, 33.85], [-96.89, 33.87], [-96.91, 33.96]]]","[[-96.95285714285714, 33.84619047619048]]"
2015-12-26 21:45:00.0,2015-12-26 21:09:00.0,tornado,"[[[-96.08, 32.61], [-96.07, 32.72], [-96.07, 32.8], [-96.08, 32.8], [-96.29, 32.82], [-96.34, 32.81], [-96.41, 32.4], [-96.31, 32.36], [-96.08, 32.61]]]","[[-96.19222222222221, 32.65888888888889]]"
2015-12-26 22:00:00.0,2015-12-26 21:25:00.0,tornado,"[[[-95.76, 32.7], [-95.64, 32.73], [-95.65, 32.87], [-95.67, 32.98], [-95.84, 32.98], [-95.81, 32.77], [-95.76, 32.7]]]","[[-95.73285714285716, 32.81857142857143]]"
2015-12-26 22:00:00.0,2015-12-26 21:30:00.0,tornado,"[[[-95.93, 32.3], [-95.74, 32.52], [-95.97, 32.59], [-96.01, 32.31], [-95.93, 32.3]]]","[[-95.916, 32.403999999999996]]"
2015-12-26 22:00:00.0,2015-12-26 21:31:00.0,tornado,"[[[-95.44, 32.96], [-95.67, 32.96], [-95.64, 32.76], [-95.44, 32.96]]]","[[-95.5475, 32.910000000000004]]"
2015-12-26 22:15:00.0,2015-12-26 21:38:00.0,tornado,"[[[-94.09, 36.47], [-94.12, 36.5], [-94.6, 36.5], [-94.62, 36.48], [-94.56, 36.3], [-94.09, 36.47]]]","[[-94.34666666666668, 36.45333333333333]]"
2015-12-26 22:15:00.0,2015-12-26 21:41:00.0,tornado,"[[[-98.08, 30.98], [-98.39, 31.03], [-98.4, 30.85], [-98.38, 30.83], [-98.39, 30.82], [-98.41, 30.82], [-98.41, 30.75], [-98.37, 30.74], [-98.42, 30.71], [-98.4, 30.68], [-98.42, 30.67], [-98.42, 30.65], [-98.21, 30.62], [-98.08, 30.98]]]","[[-98.34142857142857, 30.795000000000005]]"
2015-12-26 22:15:00.0,2015-12-26 21:44:00.0,tornado,"[[[-96.14, 32.77], [-95.92, 33.08], [-96.24, 33.14], [-96.25, 32.79], [-96.14, 32.77]]]","[[-96.138, 32.910000000000004]]"
2015-12-26 22:30:00.0,2015-12-26 21:46:00.0,severe-thunderstorm,"[[[-94.54, 36.5], [-93.99, 36.51], [-93.97, 36.52], [-93.9, 36.79], [-94.07, 36.78], [-94.07, 36.75], [-94.26, 36.75], [-94.54, 36.5]]]","[[-94.16749999999999, 36.6375]]"
2015-12-26 22:15:00.0,2015-12-26 21:48:00.0,tornado,"[[[-95.54, 32.96], [-95.31, 33.25], [-95.66, 33.3], [-95.7, 32.99], [-95.7, 32.98], [-95.67, 32.98], [-95.64, 32.97], [-95.54, 32.96]]]","[[-95.59499999999998, 33.04875]]"
2015-12-26 22:15:00.0,2015-12-26 21:50:00.0,tornado,"[[[-95.84, 32.47], [-95.63, 32.72], [-95.66, 32.71], [-95.68, 32.73], [-95.69, 32.73], [-95.69, 32.74], [-95.82, 32.77], [-95.85, 32.77], [-95.86, 32.78], [-95.89, 32.79], [-95.91, 32.49], [-95.84, 32.47]]]","[[-95.77999999999999, 32.68083333333333]]"
2015-12-26 22:30:00.0,2015-12-26 21:57:00.0,tornado,"[[[-96.09, 32.01], [-95.87, 32.35], [-96.15, 32.36], [-96.17, 32.04], [-96.09, 32.01]]]","[[-96.074, 32.153999999999996]]"
2015-12-26 22:45:00.0,2015-12-26 21:59:00.0,severe-thunderstorm,"[[[-95.01, 36.63], [-95.46, 36.52], [-95.71, 36.23], [-95.64, 36.16], [-95.62, 36.16], [-95.6, 36.14], [-95.6, 36.13], [-95.59, 36.14], [-95.57, 36.13], [-95.57, 36.11], [-95.55, 36.09], [-95.56, 36.08], [-95.54, 36.07], [-95.01, 36.18], [-95.01, 36.63]]]","[[-95.46933333333331, 36.22666666666667]]"
2015-12-26 22:45:00.0,2015-12-26 22:06:00.0,tornado,"[[[-95.43, 35.74], [-95.81, 35.18], [-95.63, 35.08], [-95.45, 35.26], [-95.45, 35.29], [-95.39, 35.33], [-95.13, 35.59], [-95.43, 35.74]]]","[[-95.465, 35.40125]]"
2015-12-26 22:45:00.0,2015-12-26 22:07:00.0,tornado,"[[[-95.73, 32.67], [-95.64, 32.74], [-95.65, 32.89], [-95.67, 32.98], [-95.82, 32.98], [-95.84, 32.7], [-95.73, 32.67]]]","[[-95.72571428571429, 32.80428571428571]]"
2015-12-26 22:45:00.0,2015-12-26 22:09:00.0,tornado,"[[[-98.17, 30.8], [-98.1, 31.03], [-98.36, 31.03], [-98.38, 30.84], [-98.36, 30.83], [-98.17, 30.8]]]","[[-98.25666666666666, 30.888333333333335]]"
2015-12-26 23:00:00.0,2015-12-26 22:16:00.0,tornado,"[[[-95.66, 32.96], [-95.64, 32.72], [-95.6, 32.7], [-95.29, 32.96], [-95.66, 32.96]]]","[[-95.57000000000001, 32.86]]"
2015-12-26 23:00:00.0,2015-12-26 22:26:00.0,tornado,"[[[-96.29, 34.39], [-96.01, 34.64], [-96.06, 34.68], [-96.09, 34.68], [-96.09, 34.71], [-96.12, 34.74], [-96.29, 34.74], [-96.41, 34.45], [-96.38, 34.4], [-96.29, 34.39]]]","[[-96.203, 34.582]]"
2015-12-26 23:00:00.0,2015-12-26 22:28:00.0,tornado,"[[[-95.94, 32.31], [-95.76, 32.56], [-96.02, 32.63], [-96.05, 32.33], [-95.94, 32.31]]]","[[-95.942, 32.428]]"
2015-12-26 23:15:00.0,2015-12-26 22:30:00.0,tornado,"[[[-97.22, 31.55], [-96.94, 31.89], [-97.12, 32.0], [-97.37, 31.98], [-97.47, 31.66], [-97.35, 31.58], [-97.22, 31.55]]]","[[-97.24142857142859, 31.74428571428572]]"
2015-12-26 23:00:00.0,2015-12-26 22:33:00.0,tornado,"[[[-96.84, 32.1], [-96.66, 32.28], [-97.03, 32.37], [-97.05, 32.01], [-96.95, 31.99], [-96.89, 32.06], [-96.9, 32.07], [-96.84, 32.1]]]","[[-96.895, 32.1225]]"
2015-12-26 23:45:00.0,2015-12-26 22:39:00.0,severe-thunderstorm,"[[[-97.59, 33.95], [-97.63, 33.98], [-97.74, 33.57], [-97.74, 33.43], [-97.46, 33.43], [-97.2, 33.79], [-97.2, 33.82], [-97.17, 33.86], [-97.18, 33.89], [-97.23, 33.92], [-97.26, 33.86], [-97.31, 33.89], [-97.31, 33.87], [-97.37, 33.82], [-97.43, 33.82], [-97.46, 33.84], [-97.46, 33.9], [-97.49, 33.92], [-97.58, 33.9], [-97.6, 33.92], [-97.59, 33.95]]]","[[-97.42857142857142, 33.82523809523809]]"
2015-12-27 04:45:00.0,2015-12-26 22:43:00.0,flash-flood,"[[[-94.61, 36.5], [-94.08, 36.5], [-93.61, 36.88], [-93.07, 37.09], [-92.9, 37.08], [-92.86, 37.78], [-93.6, 37.49], [-94.05, 37.13], [-94.06, 37.05], [-94.15, 37.06], [-94.62, 36.68], [-94.61, 36.5]]]","[[-93.85166666666665, 36.97833333333333]]"
2015-12-26 23:15:00.0,2015-12-26 22:44:00.0,tornado,"[[[-95.51, 33.0], [-95.31, 33.36], [-95.31, 33.37], [-95.33, 33.37], [-95.33, 33.36], [-95.35, 33.36], [-95.6, 33.34], [-95.62, 33.02], [-95.51, 33.0]]]","[[-95.43, 33.242222222222225]]"
2015-12-26 23:30:00.0,2015-12-26 22:49:00.0,tornado,"[[[-94.94, 35.86], [-95.21, 36.02], [-95.53, 35.61], [-95.44, 35.55], [-95.35, 35.55], [-95.34, 35.51], [-94.94, 35.86]]]","[[-95.25, 35.708571428571425]]"
2015-12-26 23:30:00.0,2015-12-26 22:52:00.0,tornado,"[[[-95.83, 32.54], [-95.63, 32.72], [-95.66, 32.92], [-95.89, 32.9], [-95.94, 32.56], [-95.83, 32.54]]]","[[-95.79666666666667, 32.696666666666665]]"
2015-12-26 23:45:00.0,2015-12-26 22:53:00.0,tornado,"[[[-96.09, 34.97], [-96.09, 34.68], [-95.96, 34.68], [-95.53, 35.07], [-95.99, 35.14], [-96.09, 34.97]]]","[[-95.95833333333333, 34.91833333333334]]"
2015-12-26 23:30:00.0,2015-12-26 22:54:00.0,tornado,"[[[-96.88, 32.21], [-96.7, 32.54], [-96.98, 32.55], [-97.01, 32.25], [-96.88, 32.21]]]","[[-96.89, 32.352000000000004]]"
2015-12-26 23:15:00.0,2015-12-26 22:57:00.0,tornado,"[[[-96.2, 34.7], [-96.09, 34.66], [-96.09, 34.95], [-96.2, 34.7]]]","[[-96.145, 34.7525]]"
2015-12-26 23:30:00.0,2015-12-26 23:01:00.0,tornado,"[[[-97.18, 33.88], [-97.13, 33.87], [-96.88, 34.17], [-96.93, 34.17], [-96.93, 34.2], [-97.01, 34.23], [-97.21, 34.22], [-97.29, 33.9], [-97.25, 33.89], [-97.24, 33.91], [-97.21, 33.92], [-97.18, 33.9], [-97.18, 33.88]]]","[[-97.1246153846154, 34.01076923076923]]"
2015-12-26 23:45:00.0,2015-12-26 23:04:00.0,tornado,"[[[-97.34, 31.9], [-97.11, 31.85], [-97.0, 32.14], [-97.09, 32.26], [-97.24, 32.23], [-97.33, 32.21], [-97.34, 31.9]]]","[[-97.20714285714287, 32.07]]"
2015-12-27 05:15:00.0,2015-12-26 23:10:00.0,flash-flood,"[[[-96.09, 35.44], [-96.09, 35.38], [-95.88, 35.38], [-95.87, 35.46], [-95.85, 35.46], [-95.82, 35.52], [-95.82, 35.55], [-95.81, 35.55], [-95.74, 35.72], [-95.77, 35.73], [-95.77, 35.85], [-96.0, 35.85], [-96.09, 35.44]]]","[[-95.89230769230767, 35.563846153846164]]"
2015-12-26 23:45:00.0,2015-12-26 23:12:00.0,tornado,"[[[-97.0, 31.33], [-96.89, 31.32], [-96.78, 31.74], [-96.87, 31.74], [-96.93, 31.71], [-96.95, 31.74], [-97.06, 31.74], [-97.0, 31.33]]]","[[-96.935, 31.581250000000004]]"
2015-12-26 23:45:00.0,2015-12-26 23:16:00.0,severe-thunderstorm,"[[[-94.2, 36.22], [-93.88, 36.5], [-94.25, 36.5], [-94.38, 36.33], [-94.2, 36.22]]]","[[-94.18199999999999, 36.354]]"
2015-12-26 23:45:00.0,2015-12-26 23:20:00.0,severe-thunderstorm,"[[[-97.24, 34.11], [-97.04, 34.04], [-96.97, 34.13], [-96.97, 34.17], [-96.94, 34.17], [-96.75, 34.42], [-96.91, 34.5], [-97.18, 34.5], [-97.24, 34.11]]]","[[-97.02666666666667, 34.238888888888894]]"
2015-12-27 00:15:00.0,2015-12-26 23:28:00.0,tornado,"[[[-96.79, 32.55], [-96.55, 32.83], [-96.86, 32.91], [-96.87, 32.55], [-96.79, 32.55]]]","[[-96.772, 32.678]]"
2015-12-27 00:15:00.0,2015-12-26 23:28:00.0,tornado,"[[[-96.99, 32.13], [-96.79, 32.55], [-97.09, 32.55], [-97.2, 32.24], [-97.09, 32.26], [-96.99, 32.13]]]","[[-97.02499999999999, 32.309999999999995]]"
2015-12-27 00:15:00.0,2015-12-26 23:30:00.0,severe-thunderstorm,"[[[-93.89, 36.98], [-94.2, 36.5], [-93.92, 36.5], [-93.59, 36.63], [-93.58, 36.72], [-93.59, 36.82], [-93.61, 36.83], [-93.61, 36.96], [-93.89, 36.98]]]","[[-93.76444444444445, 36.76888888888888]]"
2015-12-27 00:30:00.0,2015-12-26 23:42:00.0,severe-thunderstorm,"[[[-94.62, 36.5], [-94.62, 36.65], [-95.08, 36.02], [-94.93, 35.86], [-94.25, 36.49], [-94.27, 36.5], [-94.62, 36.5]]]","[[-94.62714285714286, 36.36000000000001]]"
2015-12-27 00:15:00.0,2015-12-26 23:45:00.0,tornado,"[[[-94.04, 36.51], [-93.59, 36.69], [-93.64, 36.87], [-93.82, 36.87], [-94.07, 36.56], [-94.04, 36.51]]]","[[-93.86666666666666, 36.66833333333333]]"
2015-12-27 00:30:00.0,2015-12-26 23:52:00.0,severe-thunderstorm,"[[[-96.72, 31.81], [-96.61, 32.21], [-97.02, 32.19], [-96.92, 31.71], [-96.72, 31.81]]]","[[-96.798, 31.945999999999998]]"
2015-12-27 00:30:00.0,2015-12-26 23:56:00.0,tornado,"[[[-96.68, 32.8], [-96.6, 33.18], [-96.84, 33.17], [-96.78, 32.81], [-96.68, 32.8]]]","[[-96.716, 32.952]]"
2015-12-27 00:45:00.0,2015-12-27 00:01:00.0,tornado,"[[[-96.76, 32.5], [-96.52, 32.88], [-97.03, 32.87], [-97.04, 32.5], [-96.76, 32.5]]]","[[-96.822, 32.65]]"
2015-12-27 06:15:00.0,2015-12-27 00:22:00.0,flash-flood,"[[[-92.4, 38.34], [-92.41, 38.43], [-92.56, 38.43], [-92.64, 38.35], [-92.69, 38.35], [-92.7, 38.22], [-93.07, 38.06], [-93.18, 38.06], [-93.6, 37.8], [-93.61, 37.47], [-92.86, 37.77], [-92.91, 37.09], [-92.57, 37.07], [-91.8, 37.59], [-91.81, 37.79], [-91.53, 37.79], [-91.53, 38.12], [-91.64, 38.15], [-91.69, 38.29], [-92.19, 38.29], [-92.4, 38.34]]]","[[-92.46619047619049, 37.99047619047618]]"
2015-12-27 01:15:00.0,2015-12-27 00:23:00.0,tornado,"[[[-94.24, 36.24], [-94.21, 36.5], [-94.54, 36.5], [-94.64, 36.39], [-94.74, 35.94], [-94.54, 36.06], [-94.55, 36.1], [-94.47, 36.1], [-94.34, 36.18], [-94.33, 36.22], [-94.29, 36.21], [-94.24, 36.24]]]","[[-94.42750000000001, 36.223333333333336]]"
2015-12-27 01:15:00.0,2015-12-27 00:27:00.0,severe-thunderstorm,"[[[-96.61, 32.05], [-96.44, 32.24], [-96.5, 32.47], [-96.51, 32.48], [-96.5, 32.49], [-96.53, 32.55], [-96.8, 32.54], [-96.79, 32.06], [-96.61, 32.05]]]","[[-96.58777777777777, 32.32555555555555]]"
2015-12-27 01:00:00.0,2015-12-27 00:31:00.0,tornado,"[[[-96.64, 32.12], [-96.54, 32.39], [-96.72, 32.4], [-96.71, 32.13], [-96.64, 32.12]]]","[[-96.64999999999999, 32.232]]"
2015-12-27 06:30:00.0,2015-12-27 00:34:00.0,flash-flood,"[[[-94.03, 35.89], [-93.87, 36.49], [-94.81, 36.5], [-94.92, 36.31], [-95.01, 36.23], [-95.01, 36.16], [-95.09, 36.16], [-95.12, 36.07], [-95.19, 36.08], [-95.76, 35.85], [-95.87, 35.39], [-95.12, 35.43], [-94.48, 35.7], [-94.49, 35.76], [-94.35, 35.75], [-94.03, 35.89]]]","[[-94.821875, 35.97875]]"
2015-12-27 03:30:00.0,2015-12-27 00:35:00.0,flash-flood,"[[[-96.52, 32.98], [-97.03, 32.99], [-97.04, 32.55], [-96.52, 32.55], [-96.52, 32.98]]]","[[-96.726, 32.809999999999995]]"
2015-12-27 01:30:00.0,2015-12-27 00:39:00.0,tornado,"[[[-96.32, 33.13], [-96.84, 33.16], [-96.84, 32.99], [-96.89, 32.93], [-96.89, 32.77], [-96.68, 32.67], [-96.52, 32.73], [-96.52, 32.81], [-96.49, 32.81], [-96.32, 33.13]]]","[[-96.631, 32.913000000000004]]"
2015-12-27 03:45:00.0,2015-12-27 00:44:00.0,flash-flood,"[[[-96.91, 33.96], [-96.99, 33.95], [-97.01, 33.85], [-97.09, 33.85], [-97.05, 33.82], [-97.1, 33.8], [-97.09, 33.73], [-97.16, 33.72], [-97.17, 33.74], [-97.21, 33.78], [-97.21, 33.79], [-97.3, 33.43], [-96.86, 33.41], [-96.63, 33.9], [-96.67, 33.92], [-96.69, 33.84], [-96.76, 33.82], [-96.8, 33.87], [-96.85, 33.85], [-96.88, 33.87], [-96.91, 33.96]]]","[[-96.96857142857142, 33.80285714285714]]"
2015-12-27 04:45:00.0,2015-12-27 00:47:00.0,flash-flood,"[[[-94.62, 36.83], [-94.61, 36.59], [-94.15, 37.06], [-94.06, 37.02], [-94.05, 37.14], [-93.85, 37.28], [-94.08, 37.29], [-94.09, 37.35], [-94.61, 37.36], [-94.62, 36.83]]]","[[-94.27400000000002, 37.075]]"
2015-12-27 06:45:00.0,2015-12-27 00:50:00.0,flash-flood,"[[[-96.09, 35.05], [-95.98, 35.15], [-95.98, 35.29], [-96.14, 35.29], [-96.62, 34.74], [-96.95, 34.06], [-96.93, 33.96], [-96.85, 33.85], [-96.81, 33.87], [-96.76, 33.83], [-96.7, 33.84], [-96.67, 33.91], [-96.64, 33.9], [-96.03, 34.68], [-96.09, 34.68], [-96.09, 35.05]]]","[[-96.45812500000001, 34.44687499999999]]"
2015-12-27 01:30:00.0,2015-12-27 00:52:00.0,tornado,"[[[-96.44, 32.37], [-96.36, 32.56], [-96.61, 32.54], [-96.61, 32.32], [-96.52, 32.3], [-96.44, 32.37]]]","[[-96.49666666666667, 32.41]]"
2015-12-27 04:00:00.0,2015-12-27 00:59:00.0,flash-flood,"[[[-96.39, 33.4], [-96.84, 33.4], [-96.84, 32.99], [-96.3, 32.98], [-96.3, 33.35], [-96.38, 33.34], [-96.39, 33.4]]]","[[-96.49142857142859, 33.26571428571428]]"
2015-12-27 01:45:00.0,2015-12-27 01:13:00.0,tornado,"[[[-96.39, 32.47], [-96.29, 32.81], [-96.52, 32.81], [-96.52, 32.82], [-96.57, 32.82], [-96.59, 32.49], [-96.39, 32.47]]]","[[-96.46714285714286, 32.67]]"
2015-12-27 01:45:00.0,2015-12-27 01:13:00.0,tornado,"[[[-96.38, 33.34], [-96.39, 33.4], [-96.47, 33.4], [-96.53, 33.22], [-96.59, 33.08], [-96.3, 33.05], [-96.14, 33.37], [-96.37, 33.34], [-96.38, 33.34]]]","[[-96.39444444444445, 33.28222222222223]]"
2015-12-27 02:00:00.0,2015-12-27 01:15:00.0,severe-thunderstorm,"[[[-99.76, 32.23], [-99.65, 32.41], [-99.62, 32.68], [-99.93, 32.68], [-99.91, 32.23], [-99.76, 32.23]]]","[[-99.77166666666666, 32.41]]"
2015-12-27 04:30:00.0,2015-12-27 01:28:00.0,flash-flood,"[[[-96.84, 33.41], [-97.38, 33.43], [-97.4, 32.99], [-97.54, 32.99], [-97.55, 32.55], [-97.04, 32.55], [-97.03, 32.98], [-97.27, 32.99], [-96.85, 32.99], [-96.84, 33.41]]]","[[-97.174, 33.028999999999996]]"
2015-12-27 02:15:00.0,2015-12-27 01:34:00.0,tornado,"[[[-95.93, 33.6], [-96.37, 33.67], [-96.47, 33.31], [-96.2, 33.26], [-95.93, 33.6]]]","[[-96.17999999999999, 33.488]]"
2015-12-27 02:15:00.0,2015-12-27 01:47:00.0,tornado,"[[[-96.3, 33.1], [-96.3, 33.13], [-96.49, 33.13], [-96.43, 32.81], [-96.35, 32.81], [-96.3, 33.1]]]","[[-96.36166666666666, 33.013333333333335]]"
2015-12-27 04:45:00.0,2015-12-27 01:50:00.0,flash-flood,"[[[-97.68, 33.0], [-98.01, 32.56], [-97.55, 32.55], [-97.54, 32.99], [-97.68, 33.0]]]","[[-97.69200000000001, 32.82]]"
2015-12-27 08:00:00.0,2015-12-27 01:54:00.0,flash-flood,"[[[-96.09, 35.05], [-96.09, 34.68], [-95.52, 34.69], [-95.13, 35.43], [-95.98, 35.38], [-95.98, 35.15], [-96.09, 35.05]]]","[[-95.84, 35.06142857142857]]"
2015-12-27 10:00:00.0,2015-12-27 02:01:00.0,flash-flood,"[[[-88.81, 39.0], [-88.76, 38.98], [-88.48, 39.16], [-88.48, 39.79], [-88.85, 39.78], [-89.5, 39.62], [-89.52, 39.35], [-89.14, 39.35], [-89.14, 39.22], [-88.81, 39.22], [-88.81, 39.0]]]","[[-88.93636363636364, 39.31545454545455]]"
2015-12-27 02:45:00.0,2015-12-27 02:14:00.0,tornado,"[[[-95.88, 33.86], [-95.94, 33.89], [-95.95, 33.86], [-95.98, 33.85], [-96.0, 33.87], [-96.0, 33.85], [-96.02, 33.84], [-96.03, 33.86], [-96.05, 33.84], [-96.15, 33.84], [-96.15, 33.82], [-96.18, 33.81], [-96.17, 33.8], [-96.16, 33.81], [-96.19, 33.76], [-96.23, 33.75], [-96.26, 33.76], [-96.33, 33.62], [-96.14, 33.54], [-95.88, 33.86]]]","[[-96.0845, 33.804500000000004]]"
2015-12-27 04:45:00.0,2015-12-27 02:20:00.0,flash-flood,"[[[-97.37, 32.55], [-98.07, 32.56], [-98.07, 32.51], [-98.02, 32.39], [-97.94, 32.21], [-97.86, 32.09], [-97.63, 32.21], [-97.59, 32.2], [-97.36, 32.55], [-97.37, 32.55]]]","[[-97.728, 32.382000000000005]]"
2015-12-27 03:00:00.0,2015-12-27 02:23:00.0,severe-thunderstorm,"[[[-99.26, 31.91], [-99.05, 31.91], [-99.05, 32.08], [-99.12, 32.08], [-99.12, 32.3], [-99.36, 32.3], [-99.26, 31.91]]]","[[-99.17428571428572, 32.07]]"
2015-12-27 03:00:00.0,2015-12-27 02:25:00.0,tornado,"[[[-95.96, 33.86], [-95.92, 33.92], [-95.94, 33.97], [-96.01, 34.0], [-96.14, 34.0], [-96.26, 33.77], [-96.23, 33.75], [-96.18, 33.76], [-96.16, 33.81], [-96.18, 33.8], [-96.18, 33.81], [-96.15, 33.82], [-96.14, 33.84], [-96.11, 33.83], [-96.04, 33.84], [-96.03, 33.86], [-96.02, 33.84], [-96.0, 33.86], [-96.0, 33.87], [-95.98, 33.85], [-95.96, 33.86]]]","[[-96.0757142857143, 33.85333333333334]]"
2015-12-27 04:45:00.0,2015-12-27 02:40:00.0,flash-flood,"[[[-97.39, 33.41], [-97.68, 33.0], [-97.64, 32.99], [-97.4, 32.99], [-97.39, 33.41]]]","[[-97.5, 33.160000000000004]]"
2015-12-27 03:30:00.0,2015-12-27 02:44:00.0,tornado,"[[[-95.93, 33.87], [-95.98, 33.85], [-96.0, 33.87], [-96.0, 33.85], [-96.02, 33.84], [-96.03, 33.86], [-96.05, 33.84], [-96.15, 33.84], [-96.15, 33.82], [-96.18, 33.81], [-96.17, 33.8], [-96.16, 33.81], [-96.17, 33.77], [-96.19, 33.75], [-96.23, 33.75], [-96.27, 33.77], [-96.33, 33.4], [-96.16, 33.37], [-96.11, 33.37], [-95.93, 33.87]]]","[[-96.11050000000002, 33.7555]]"
2015-12-27 05:15:00.0,2015-12-27 02:49:00.0,flash-flood,"[[[-96.11, 33.38], [-96.03, 33.86], [-96.05, 33.84], [-96.08, 33.85], [-96.1, 33.83], [-96.15, 33.84], [-96.15, 33.82], [-96.18, 33.81], [-96.17, 33.8], [-96.16, 33.81], [-96.19, 33.75], [-96.23, 33.75], [-96.27, 33.77], [-96.29, 33.77], [-96.32, 33.69], [-96.35, 33.69], [-96.37, 33.72], [-96.38, 33.71], [-96.38, 33.34], [-96.11, 33.38]]]","[[-96.20349999999999, 33.7205]]"
2015-12-27 03:45:00.0,2015-12-27 03:08:00.0,severe-thunderstorm,"[[[-101.69, 30.47], [-101.47, 30.52], [-101.54, 31.07], [-101.95, 31.08], [-101.92, 30.94], [-101.87, 30.92], [-101.89, 30.89], [-101.85, 30.87], [-101.81, 30.7], [-101.78, 30.69], [-101.77, 30.66], [-101.66, 30.63], [-101.65, 30.55], [-101.69, 30.47]]]","[[-101.75285714285715, 30.747142857142858]]"
2015-12-27 05:30:00.0,2015-12-27 03:28:00.0,flash-flood,"[[[-96.91, 33.96], [-96.99, 33.95], [-96.98, 33.89], [-97.03, 33.84], [-97.08, 33.85], [-97.05, 33.82], [-97.1, 33.8], [-97.09, 33.73], [-97.15, 33.72], [-97.3, 33.43], [-96.39, 33.4], [-96.38, 33.71], [-96.42, 33.77], [-96.63, 33.85], [-96.58, 33.89], [-96.66, 33.92], [-96.69, 33.84], [-96.76, 33.82], [-96.78, 33.86], [-96.89, 33.87], [-96.91, 33.96]]]","[[-96.84619047619049, 33.80380952380953]]"
2015-12-27 04:00:00.0,2015-12-27 03:29:00.0,severe-thunderstorm,"[[[-101.54, 31.08], [-101.51, 30.72], [-101.15, 30.81], [-101.22, 31.08], [-101.54, 31.08]]]","[[-101.39200000000002, 30.953999999999997]]"
2015-12-27 04:30:00.0,2015-12-27 03:45:00.0,severe-thunderstorm,"[[[-101.28, 30.77], [-100.67, 30.91], [-100.68, 31.64], [-101.27, 31.42], [-101.28, 30.77]]]","[[-101.03599999999999, 31.101999999999997]]"
2015-12-27 06:45:00.0,2015-12-27 03:52:00.0,flash-flood,"[[[-94.07, 36.5], [-93.29, 36.5], [-92.57, 37.06], [-92.58, 37.07], [-92.9, 37.07], [-92.9, 37.08], [-93.09, 37.09], [-93.57, 36.93], [-94.07, 36.54], [-94.07, 36.5]]]","[[-93.31099999999999, 36.834]]"
2015-12-27 12:30:00.0,2015-12-27 03:55:00.0,flash-flood,"[[[-91.52, 37.79], [-88.84, 39.22], [-89.14, 39.22], [-89.14, 39.35], [-89.53, 39.35], [-89.61, 39.53], [-89.76, 39.3], [-90.28, 38.92], [-90.45, 38.97], [-90.56, 38.87], [-91.1, 38.87], [-91.19, 38.94], [-91.42, 38.82], [-91.42, 38.71], [-91.73, 38.71], [-92.49, 38.43], [-92.19, 38.29], [-91.65, 38.29], [-91.64, 38.15], [-91.53, 38.15], [-91.52, 37.79]]]","[[-90.7957142857143, 38.74619047619047]]"
2015-12-27 05:00:00.0,2015-12-27 04:14:00.0,severe-thunderstorm,"[[[-101.76, 30.29], [-101.76, 29.88], [-101.36, 30.01], [-101.18, 30.28], [-101.76, 30.29]]]","[[-101.564, 30.15]]"
2015-12-27 12:30:00.0,2015-12-27 04:26:00.0,flash-flood,"[[[-92.84, 38.69], [-92.84, 38.6], [-92.69, 38.48], [-92.47, 38.43], [-92.16, 38.58], [-92.03, 38.56], [-91.86, 38.67], [-91.65, 38.7], [-91.63, 39.15], [-91.41, 39.14], [-91.46, 39.45], [-91.18, 39.6], [-91.31, 39.69], [-91.71, 39.69], [-92.3, 39.36], [-92.31, 39.25], [-92.43, 39.24], [-92.56, 39.01], [-92.5, 38.92], [-92.62, 38.68], [-92.84, 38.69]]]","[[-92.13333333333333, 38.98]]"
