EXPIREDATE,ISSUEDATE,WARNINGTYPE,POLYGON,MEAN
2016-01-10 17:30:00.0,2016-01-10 16:23:00.0,special-marine,"[[[-71.85, 41.31], [-71.87, 41.31], [-71.86, 41.13], [-71.83, 41.12], [-71.71, 41.33], [-71.73, 41.33], [-71.75, 41.32], [-71.78, 41.33], [-71.85, 41.31]]]","[[-71.80333333333334, 41.276666666666664]]"
2016-01-10 17:15:00.0,2016-01-10 16:50:00.0,special-marine,"[[[-71.97, 41.35], [-71.96, 41.39], [-71.98, 41.34], [-71.99, 41.34], [-71.98, 41.32], [-72.01, 41.33], [-72.0, 41.31], [-72.01, 41.31], [-72.01, 41.32], [-72.07, 41.24], [-71.98, 41.19], [-71.87, 41.28], [-71.87, 41.31], [-71.89, 41.31], [-71.88, 41.34], [-71.91, 41.33], [-71.96, 41.33], [-71.95, 41.36], [-71.97, 41.35]]]","[[-71.96105263157897, 41.318421052631585]]"
2016-01-10 17:45:00.0,2016-01-10 17:06:00.0,special-marine,"[[[-79.73, 25.76], [-79.68, 26.22], [-80.05, 26.29], [-80.09, 26.25], [-80.12, 26.09], [-80.12, 26.11], [-80.14, 25.95], [-80.11, 25.91], [-80.13, 25.77], [-80.13, 25.93], [-80.18, 25.84], [-80.19, 25.76], [-80.26, 25.7], [-80.25, 25.7], [-80.28, 25.63], [-80.29, 25.64], [-80.27, 25.55], [-79.73, 25.76]]]","[[-80.09722222222223, 25.88111111111111]]"
2016-01-10 17:45:00.0,2016-01-10 17:16:00.0,severe-thunderstorm,"[[[-73.42, 40.67], [-73.42, 40.61], [-73.28, 40.62], [-73.27, 40.63], [-73.3, 40.63], [-73.32, 40.64], [-73.25, 40.66], [-73.29, 40.66], [-73.29, 40.68], [-73.22, 40.7], [-73.02, 40.96], [-73.09, 40.97], [-73.07, 40.96], [-73.07, 40.95], [-73.1, 40.95], [-73.12, 40.98], [-73.23, 40.9], [-73.28, 40.93], [-73.42, 40.67]]]","[[-73.23473684210525, 40.77736842105263]]"
2016-01-10 18:15:00.0,2016-01-10 17:21:00.0,special-marine,"[[[-79.03, 26.76], [-79.05, 26.98], [-79.72, 26.82], [-80.06, 26.47], [-80.08, 26.32], [-79.47, 26.29], [-79.03, 26.76]]]","[[-79.49142857142856, 26.628571428571426]]"
2016-01-10 18:00:00.0,2016-01-10 17:37:00.0,special-marine,"[[[-72.89, 41.24], [-72.9, 41.3], [-73.02, 41.2], [-73.05, 41.22], [-73.23, 40.94], [-73.15, 40.92], [-73.16, 40.97], [-73.12, 40.98], [-73.1, 40.94], [-73.07, 40.95], [-73.07, 40.97], [-73.04, 40.96], [-72.76, 41.27], [-72.79, 41.29], [-72.79, 41.26], [-72.81, 41.25], [-72.81, 41.26], [-72.8, 41.28], [-72.84, 41.25], [-72.89, 41.24]]]","[[-72.96449999999999, 41.134499999999996]]"
2016-01-10 18:45:00.0,2016-01-10 17:44:00.0,special-marine,"[[[-79.5, 25.37], [-79.21, 25.8], [-79.21, 26.27], [-79.94, 26.31], [-79.97, 25.86], [-80.22, 25.49], [-80.19, 25.48], [-80.19, 25.5], [-80.18, 25.51], [-80.18, 25.48], [-79.5, 25.37]]]","[[-79.84454545454547, 25.676363636363636]]"
2016-01-10 18:30:00.0,2016-01-10 18:01:00.0,special-marine,"[[[-72.94, 40.38], [-72.73, 40.31], [-72.3, 40.9], [-72.4, 40.87], [-72.43, 40.86], [-72.43, 40.87], [-72.5, 40.89], [-72.5, 40.9], [-72.51, 40.85], [-72.54, 40.87], [-72.59, 40.82], [-72.48, 40.84], [-72.63, 40.8], [-72.72, 40.81], [-72.74, 40.77], [-72.71, 40.78], [-72.94, 40.38]]]","[[-72.59352941176472, 40.758823529411764]]"
2016-01-10 19:15:00.0,2016-01-10 18:13:00.0,special-marine,"[[[-72.06, 41.31], [-72.08, 41.46], [-72.09, 41.31], [-72.16, 41.3], [-72.19, 41.37], [-72.21, 41.28], [-72.39, 41.25], [-72.4, 41.28], [-72.58, 41.0], [-72.25, 41.16], [-72.23, 41.16], [-72.35, 41.11], [-72.39, 41.03], [-72.57, 40.91], [-72.47, 40.9], [-72.32, 41.04], [-72.28, 41.0], [-72.03, 41.33], [-72.04, 41.34], [-72.06, 41.31]]]","[[-72.2575, 41.192499999999995]]"
2016-01-10 19:15:00.0,2016-01-10 18:18:00.0,special-marine,"[[[-79.03, 26.57], [-79.03, 26.84], [-79.06, 26.98], [-79.15, 26.97], [-79.59, 26.41], [-79.75, 26.0], [-79.16, 25.89], [-79.1, 25.94], [-79.09, 26.18], [-79.03, 26.57]]]","[[-79.199, 26.435000000000002]]"
2016-01-10 21:30:00.0,2016-01-10 20:36:00.0,special-marine,"[[[-74.13, 40.53], [-74.28, 40.49], [-74.21, 40.44], [-74.13, 40.46], [-73.98, 40.4], [-74.02, 40.47], [-73.94, 40.57], [-74.01, 40.57], [-73.99, 40.58], [-74.04, 40.63], [-74.0, 40.66], [-74.02, 40.68], [-74.0, 40.69], [-74.04, 40.71], [-74.08, 40.69], [-74.07, 40.66], [-74.1, 40.68], [-74.11, 40.67], [-74.07, 40.64], [-74.06, 40.59], [-74.13, 40.53]]]","[[-74.06714285714283, 40.587619047619036]]"
2016-01-10 22:00:00.0,2016-01-10 21:00:00.0,special-marine,"[[[-73.05, 40.97], [-72.9, 41.3], [-73.11, 41.16], [-73.1, 41.15], [-73.41, 41.11], [-73.41, 41.12], [-73.65, 41.0], [-73.66, 41.01], [-73.8, 40.85], [-73.82, 40.88], [-73.83, 40.87], [-73.76, 40.78], [-73.76, 40.77], [-73.73, 40.87], [-73.65, 40.8], [-73.57, 40.92], [-73.2, 40.88], [-73.2, 40.86], [-73.16, 40.97], [-73.05, 40.97]]]","[[-73.441, 40.962]]"
2016-01-10 22:45:00.0,2016-01-10 21:58:00.0,special-marine,"[[[-73.66, 39.71], [-73.37, 39.93], [-73.47, 40.06], [-73.86, 39.96], [-74.25, 39.54], [-73.66, 39.71]]]","[[-73.71166666666666, 39.818333333333335]]"
2016-01-10 23:15:00.0,2016-01-10 22:20:00.0,special-marine,"[[[-75.51, 39.38], [-75.57, 39.25], [-75.57, 39.24], [-75.49, 39.34], [-75.25, 38.8], [-74.54, 39.57], [-74.54, 39.58], [-74.92, 39.18], [-75.03, 39.2], [-75.03, 39.36], [-75.04, 39.23], [-75.05, 39.21], [-75.14, 39.18], [-75.27, 39.31], [-75.23, 39.42], [-75.29, 39.29], [-75.27, 39.38], [-75.45, 39.41], [-75.39, 39.46], [-75.51, 39.38]]]","[[-75.2045, 39.308499999999995]]"
2016-01-13 22:45:00.0,2016-01-13 22:18:00.0,tornado,"[[[-122.08, 40.31], [-121.79, 40.34], [-121.83, 40.47], [-122.13, 40.4], [-122.08, 40.31]]]","[[-121.982, 40.366]]"
2016-01-13 23:15:00.0,2016-01-13 22:22:00.0,tornado,"[[[-121.88, 39.97], [-121.78, 40.14], [-122.09, 40.2], [-122.18, 40.05], [-121.88, 39.97]]]","[[-121.96199999999999, 40.066]]"
2016-01-14 17:15:00.0,2016-01-14 15:46:00.0,special-marine,"[[[-94.6, 28.18], [-94.01, 28.53], [-94.13, 28.86], [-95.0, 28.43], [-95.28, 27.92], [-95.12, 27.85], [-94.8, 28.02], [-94.6, 28.18]]]","[[-94.6925, 28.246250000000003]]"
2016-01-14 19:00:00.0,2016-01-14 18:16:00.0,special-marine,"[[[-124.85, 40.48], [-124.71, 41.78], [-125.43, 41.78], [-125.54, 40.47], [-124.85, 40.48]]]","[[-125.076, 40.998]]"
2016-01-14 19:30:00.0,2016-01-14 18:54:00.0,special-marine,"[[[-124.51, 41.77], [-125.07, 41.78], [-125.23, 40.35], [-125.59, 39.79], [-125.47, 39.66], [-125.33, 39.54], [-125.03, 39.47], [-124.61, 40.22], [-124.65, 40.46], [-124.55, 40.88], [-124.51, 41.77]]]","[[-124.9590909090909, 40.517272727272726]]"
2016-01-14 20:15:00.0,2016-01-14 19:32:00.0,special-marine,"[[[-124.23, 41.57], [-124.81, 41.46], [-124.84, 40.47], [-125.41, 39.65], [-124.91, 39.57], [-124.36, 40.37], [-124.41, 40.44], [-124.31, 40.63], [-124.29, 40.62], [-124.23, 41.57]]]","[[-124.58, 40.635]]"
2016-01-14 21:15:00.0,2016-01-14 20:14:00.0,special-marine,"[[[-124.23, 40.77], [-124.13, 40.9], [-124.5, 40.73], [-124.99, 39.73], [-124.46, 39.94], [-124.35, 40.25], [-124.36, 40.38], [-124.41, 40.44], [-124.39, 40.51], [-124.31, 40.63], [-124.29, 40.62], [-124.31, 40.65], [-124.26, 40.71], [-124.22, 40.68], [-124.22, 40.75], [-124.15, 40.81], [-124.18, 40.81], [-124.23, 40.76], [-124.23, 40.77]]]","[[-124.32736842105264, 40.57052631578947]]"
2016-01-15 04:15:00.0,2016-01-15 02:18:00.0,special-marine,"[[[-91.53, 28.19], [-91.29, 28.1], [-91.28, 28.09], [-91.26, 28.84], [-92.05, 28.64], [-92.05, 28.42], [-91.9, 28.4], [-91.74, 28.33], [-91.53, 28.19]]]","[[-91.62555555555555, 28.35555555555556]]"
2016-01-15 03:45:00.0,2016-01-15 02:53:00.0,special-marine,"[[[-90.25, 28.7], [-90.04, 28.61], [-89.47, 29.16], [-89.98, 29.24], [-90.04, 29.2], [-90.0, 29.24], [-90.1, 29.26], [-90.08, 29.19], [-90.05, 29.21], [-90.11, 29.14], [-90.21, 29.09], [-90.25, 28.7]]]","[[-90.04833333333333, 29.061666666666664]]"
2016-01-15 04:00:00.0,2016-01-15 03:09:00.0,special-marine,"[[[-91.26, 28.84], [-91.27, 28.55], [-90.72, 28.85], [-91.02, 29.12], [-91.26, 28.84]]]","[[-91.106, 28.840000000000003]]"
2016-01-15 04:30:00.0,2016-01-15 03:47:00.0,special-marine,"[[[-90.92, 28.23], [-90.17, 28.74], [-90.44, 29.02], [-91.03, 28.57], [-90.92, 28.23]]]","[[-90.696, 28.558]]"
2016-01-15 05:45:00.0,2016-01-15 05:11:00.0,special-marine,"[[[-89.98, 29.46], [-89.97, 29.54], [-90.05, 29.32], [-90.04, 29.31], [-90.1, 29.31], [-90.1, 29.3], [-90.11, 29.31], [-90.13, 29.34], [-90.13, 29.33], [-90.05, 29.21], [-90.09, 29.12], [-89.44, 29.17], [-89.51, 29.25], [-89.62, 29.26], [-89.62, 29.33], [-89.77, 29.31], [-89.74, 29.42], [-89.83, 29.33], [-89.76, 29.41], [-89.92, 29.51], [-89.98, 29.46]]]","[[-89.90190476190476, 29.333333333333332]]"
2016-01-15 06:15:00.0,2016-01-15 05:15:00.0,special-marine,"[[[-88.78, 29.36], [-89.27, 29.75], [-89.47, 29.4], [-89.42, 29.39], [-89.43, 29.38], [-89.38, 29.39], [-89.41, 29.36], [-89.36, 29.32], [-89.33, 29.35], [-89.27, 29.35], [-89.25, 29.31], [-89.28, 29.29], [-89.27, 29.27], [-89.2, 29.35], [-89.2, 29.3], [-89.25, 29.29], [-89.26, 29.28], [-89.26, 29.27], [-89.24, 29.29], [-89.24, 29.28], [-88.78, 29.36]]]","[[-89.2547619047619, 29.34952380952381]]"
2016-01-15 06:30:00.0,2016-01-15 05:33:00.0,special-marine,"[[[-88.75, 29.82], [-89.1, 30.16], [-89.27, 29.76], [-89.1, 29.62], [-88.75, 29.82]]]","[[-88.994, 29.836000000000002]]"
2016-01-15 06:45:00.0,2016-01-15 05:47:00.0,special-marine,"[[[-88.94, 29.52], [-88.45, 29.76], [-88.75, 29.82], [-89.1, 29.62], [-89.04, 29.57], [-88.94, 29.52]]]","[[-88.87, 29.635]]"
2016-01-15 07:00:00.0,2016-01-15 06:12:00.0,special-marine,"[[[-88.61, 30.37], [-88.62, 30.37], [-88.64, 30.36], [-88.67, 30.36], [-88.69, 30.35], [-89.08, 29.87], [-88.85, 29.65], [-88.42, 29.84], [-88.42, 29.86], [-88.36, 29.87], [-88.31, 29.89], [-88.36, 30.12], [-88.61, 30.36], [-88.61, 30.37]]]","[[-88.5892857142857, 30.11714285714286]]"
2016-01-15 07:30:00.0,2016-01-15 06:56:00.0,special-marine,"[[[-88.35, 30.07], [-88.52, 30.22], [-88.54, 30.22], [-88.77, 29.91], [-88.63, 29.77], [-88.32, 29.93], [-88.35, 30.07]]]","[[-88.49714285714286, 30.027142857142856]]"
2016-01-15 08:30:00.0,2016-01-15 07:03:00.0,special-marine,"[[[-88.39, 30.35], [-88.31, 29.88], [-88.24, 29.9], [-88.14, 29.87], [-88.02, 29.86], [-87.8, 29.9], [-87.77, 29.9], [-87.84, 30.23], [-88.03, 30.22], [-87.95, 30.24], [-87.94, 30.26], [-87.89, 30.24], [-87.84, 30.25], [-87.86, 30.35], [-87.94, 30.45], [-88.1, 30.42], [-88.12, 30.34], [-88.19, 30.32], [-88.19, 30.36], [-88.26, 30.38], [-88.39, 30.35]]]","[[-88.05761904761906, 30.19380952380953]]"
2016-01-15 10:30:00.0,2016-01-15 09:31:00.0,special-marine,"[[[-85.38, 29.92], [-85.79, 30.16], [-86.04, 30.05], [-86.07, 29.72], [-85.92, 29.2], [-84.98, 29.2], [-84.98, 29.6], [-85.05, 29.59], [-85.07, 29.61], [-84.98, 29.61], [-84.98, 29.72], [-85.12, 29.72], [-85.36, 29.66], [-85.37, 29.68], [-85.4, 29.77], [-85.36, 29.68], [-85.31, 29.69], [-85.3, 29.81], [-85.38, 29.92]]]","[[-85.36000000000001, 29.70052631578947]]"
2016-01-15 10:45:00.0,2016-01-15 10:04:00.0,severe-thunderstorm,"[[[-85.09, 29.62], [-85.04, 29.59], [-85.04, 29.6], [-85.08, 29.62], [-85.01, 29.6], [-85.03, 29.71], [-84.94, 29.63], [-84.99, 29.75], [-84.85, 29.81], [-84.85, 29.67], [-84.93, 29.63], [-84.81, 29.68], [-84.87, 29.92], [-85.39, 29.93], [-85.3, 29.8], [-85.35, 29.67], [-85.17, 29.7], [-85.12, 29.63], [-85.05, 29.71], [-85.04, 29.71], [-85.09, 29.62]]]","[[-85.0495238095238, 29.695238095238103]]"
2016-01-15 11:15:00.0,2016-01-15 10:10:00.0,special-marine,"[[[-84.24, 29.85], [-84.46, 29.93], [-84.89, 29.72], [-84.86, 29.8], [-84.89, 29.78], [-84.94, 29.79], [-84.92, 29.78], [-84.99, 29.71], [-85.32, 29.68], [-85.3, 29.81], [-85.38, 29.92], [-85.37, 29.69], [-85.33, 29.68], [-85.37, 29.67], [-85.35, 29.35], [-85.11, 29.26], [-84.99, 29.26], [-84.85, 29.29], [-84.24, 29.85]]]","[[-84.9894736842105, 29.674736842105265]]"
2016-01-15 11:15:00.0,2016-01-15 10:16:00.0,special-marine,"[[[-85.36, 28.62], [-84.97, 28.59], [-84.86, 29.28], [-85.01, 29.25], [-85.13, 29.26], [-85.21, 29.28], [-85.39, 29.36], [-85.7, 29.17], [-85.7, 28.74], [-85.62, 28.72], [-85.59, 28.7], [-85.36, 28.62]]]","[[-85.325, 28.965833333333332]]"
2016-01-15 11:00:00.0,2016-01-15 10:34:00.0,severe-thunderstorm,"[[[-84.95, 29.62], [-84.83, 29.68], [-84.87, 29.67], [-84.87, 29.74], [-84.8, 29.76], [-84.76, 29.71], [-84.8, 29.77], [-84.76, 29.78], [-84.72, 29.74], [-84.76, 29.79], [-84.68, 29.84], [-84.59, 29.8], [-84.63, 29.86], [-84.53, 29.91], [-84.33, 29.92], [-84.52, 29.98], [-84.68, 30.14], [-85.15, 30.01], [-84.98, 29.73], [-84.85, 29.81], [-84.95, 29.62]]]","[[-84.76238095238095, 29.80380952380953]]"
2016-01-15 12:00:00.0,2016-01-15 10:53:00.0,special-marine,"[[[-85.06, 29.26], [-85.1, 28.58], [-84.69, 28.63], [-84.52, 28.69], [-84.29, 28.82], [-83.96, 30.06], [-84.0, 30.11], [-84.16, 30.07], [-84.17, 30.09], [-84.36, 30.07], [-84.39, 30.0], [-84.37, 30.01], [-84.34, 29.97], [-84.44, 29.97], [-84.34, 29.95], [-84.34, 29.9], [-84.45, 29.93], [-84.58, 29.89], [-84.57, 29.81], [-84.75, 29.48], [-85.06, 29.26]]]","[[-84.47333333333331, 29.64523809523809]]"
2016-01-15 11:45:00.0,2016-01-15 10:57:00.0,severe-thunderstorm,"[[[-84.85, 30.07], [-84.63, 29.78], [-84.64, 29.8], [-84.63, 29.79], [-84.66, 29.83], [-84.66, 29.84], [-84.58, 29.8], [-84.63, 29.85], [-84.53, 29.91], [-84.34, 29.9], [-84.45, 29.97], [-84.34, 29.97], [-84.33, 30.04], [-84.36, 30.07], [-84.08, 30.1], [-84.07, 30.27], [-84.33, 30.3], [-84.85, 30.07]]]","[[-84.49777777777776, 29.964444444444446]]"
2016-01-15 12:00:00.0,2016-01-15 11:35:00.0,special-marine,"[[[-84.0, 30.09], [-84.02, 30.12], [-84.03, 30.1], [-84.11, 30.09], [-84.21, 29.52], [-83.43, 29.67], [-83.59, 29.76], [-83.58, 29.82], [-83.68, 29.92], [-83.77, 29.98], [-83.77, 29.99], [-83.78, 29.98], [-83.78, 30.0], [-83.8, 29.98], [-83.81, 29.99], [-83.83, 29.98], [-84.0, 30.09]]]","[[-83.83470588235294, 29.945882352941183]]"
2016-01-15 12:30:00.0,2016-01-15 11:40:00.0,severe-thunderstorm,"[[[-83.56, 29.76], [-83.55, 29.74], [-83.48, 29.74], [-83.5, 29.95], [-83.61, 30.08], [-84.01, 30.27], [-84.18, 30.27], [-84.15, 30.08], [-84.0, 30.11], [-83.98, 30.07], [-83.85, 30.0], [-83.83, 29.97], [-83.83, 29.98], [-83.78, 29.98], [-83.68, 29.92], [-83.62, 29.84], [-83.58, 29.82], [-83.59, 29.78], [-83.57, 29.77], [-83.58, 29.76], [-83.56, 29.76]]]","[[-83.73761904761903, 29.935714285714283]]"
2016-01-15 14:00:00.0,2016-01-15 11:59:00.0,special-marine,"[[[-83.05, 29.23], [-83.18, 29.29], [-83.54, 29.16], [-84.05, 28.85], [-83.79, 28.49], [-83.75, 27.75], [-82.84, 27.83], [-82.8, 28.19], [-82.74, 28.23], [-82.64, 28.59], [-82.69, 28.78], [-82.63, 28.8], [-82.72, 28.85], [-82.65, 28.87], [-82.63, 28.82], [-82.64, 28.89], [-82.82, 29.08], [-82.76, 29.18], [-83.06, 29.16], [-83.06, 29.23], [-83.05, 29.23]]]","[[-83.0042857142857, 28.785714285714285]]"
2016-01-15 13:00:00.0,2016-01-15 12:35:00.0,special-marine,"[[[-81.44, 25.67], [-81.28, 25.55], [-81.22, 25.58], [-81.29, 25.68], [-81.22, 25.72], [-81.2, 25.69], [-81.18, 25.69], [-81.18, 25.7], [-81.19, 25.73], [-81.2, 25.72], [-81.27, 25.78], [-81.27, 25.8], [-81.32, 25.81], [-81.32, 25.8], [-81.34, 25.8], [-81.34, 25.83], [-81.36, 25.82], [-81.4, 25.86], [-81.44, 25.67]]]","[[-81.28736842105262, 25.731578947368423]]"
2016-01-15 13:45:00.0,2016-01-15 12:47:00.0,severe-thunderstorm,"[[[-82.41, 29.48], [-82.94, 29.59], [-83.07, 29.35], [-83.06, 29.35], [-83.17, 29.29], [-83.05, 29.16], [-82.81, 29.17], [-82.64, 28.89], [-82.75, 28.79], [-82.74, 28.78], [-82.69, 28.83], [-82.64, 28.74], [-82.71, 28.72], [-82.7, 28.71], [-82.3, 28.72], [-82.31, 28.97], [-82.53, 29.05], [-82.53, 29.21], [-82.4, 29.22], [-82.41, 29.48]]]","[[-82.693, 29.075]]"
2016-01-15 15:00:00.0,2016-01-15 13:24:00.0,special-marine,"[[[-82.8, 28.2], [-83.79, 28.19], [-83.77, 27.84], [-83.64, 27.34], [-83.53, 27.1], [-83.37, 26.86], [-82.56, 27.32], [-82.72, 27.49], [-82.85, 27.86], [-82.8, 28.2]]]","[[-83.183, 27.640000000000004]]"
2016-01-15 14:30:00.0,2016-01-15 13:52:00.0,special-marine,"[[[-82.66, 28.92], [-82.73, 28.97], [-83.37, 28.17], [-83.37, 28.16], [-82.8, 28.16], [-82.74, 28.23], [-82.65, 28.54], [-82.66, 28.8], [-82.63, 28.79], [-82.65, 28.83], [-82.66, 28.81], [-82.72, 28.85], [-82.7, 28.87], [-82.68, 28.84], [-82.67, 28.87], [-82.63, 28.82], [-82.64, 28.89], [-82.68, 28.88], [-82.66, 28.92]]]","[[-82.75263157894739, 28.701052631578943]]"
2016-01-15 15:30:00.0,2016-01-15 14:36:00.0,special-marine,"[[[-83.37, 26.86], [-82.92, 25.97], [-81.84, 26.35], [-81.88, 26.47], [-81.88, 26.45], [-82.01, 26.49], [-82.05, 26.55], [-82.09, 26.67], [-82.04, 26.9], [-82.1, 26.91], [-82.06, 26.95], [-82.12, 26.98], [-82.14, 26.93], [-82.19, 26.94], [-82.15, 26.79], [-82.31, 26.86], [-82.57, 27.28], [-82.52, 27.29], [-82.55, 27.34], [-83.37, 26.86]]]","[[-82.30799999999999, 26.792]]"
2016-01-15 15:45:00.0,2016-01-15 14:46:00.0,special-marine,"[[[-82.6, 27.51], [-82.38, 27.86], [-82.44, 27.95], [-82.47, 27.82], [-82.52, 27.83], [-82.56, 27.98], [-82.69, 28.04], [-82.73, 27.94], [-82.6, 27.85], [-82.64, 27.7], [-82.75, 27.73], [-82.76, 27.83], [-82.84, 27.83], [-82.74, 28.27], [-82.9, 28.25], [-83.36, 26.85], [-82.52, 27.29], [-82.54, 27.29], [-82.69, 27.5], [-82.6, 27.51]]]","[[-82.6665, 27.741500000000002]]"
2016-01-15 16:45:00.0,2016-01-15 14:48:00.0,special-marine,"[[[-81.13, 29.46], [-79.98, 29.47], [-80.27, 30.02], [-80.35, 30.31], [-81.34, 30.11], [-81.3, 29.91], [-81.37, 30.1], [-81.32, 29.91], [-81.31, 29.92], [-81.32, 29.82], [-81.31, 29.83], [-81.22, 29.69], [-81.25, 29.66], [-81.22, 29.68], [-81.18, 29.61], [-81.22, 29.59], [-81.13, 29.47], [-81.13, 29.46]]]","[[-81.07499999999999, 29.778888888888886]]"
2016-01-15 15:45:00.0,2016-01-15 15:08:00.0,severe-thunderstorm,"[[[-82.18, 26.71], [-82.22, 26.59], [-81.69, 26.9], [-81.83, 27.14], [-82.32, 26.88], [-82.27, 26.78], [-82.2, 26.81], [-82.27, 26.68], [-82.24, 26.66], [-82.19, 26.77], [-82.15, 26.79], [-82.17, 26.93], [-82.1, 26.97], [-82.06, 26.94], [-82.1, 26.91], [-82.05, 26.86], [-82.07, 26.69], [-82.18, 26.71]]]","[[-82.1272222222222, 26.817777777777778]]"
2016-01-15 17:15:00.0,2016-01-15 15:22:00.0,special-marine,"[[[-79.98, 29.47], [-81.13, 29.46], [-80.85, 28.9], [-80.84, 28.94], [-80.83, 28.93], [-80.81, 28.83], [-80.86, 28.81], [-80.81, 28.82], [-80.78, 28.78], [-80.84, 28.8], [-80.85, 28.8], [-80.79, 28.66], [-80.72, 28.7], [-80.82, 28.63], [-80.71, 28.33], [-79.54, 28.34], [-79.55, 28.66], [-79.64, 28.93], [-79.98, 29.47]]]","[[-80.54368421052631, 28.85578947368421]]"
2016-01-15 16:30:00.0,2016-01-15 15:28:00.0,special-marine,"[[[-83.2, 26.57], [-82.92, 25.97], [-81.84, 26.35], [-81.87, 26.46], [-82.01, 26.49], [-82.05, 26.55], [-82.09, 26.67], [-82.04, 26.9], [-82.1, 26.91], [-82.06, 26.95], [-82.12, 26.98], [-82.14, 26.93], [-82.19, 26.94], [-82.16, 26.82], [-82.2, 26.79], [-82.31, 26.86], [-82.55, 27.3], [-82.91, 27.37], [-83.2, 26.57]]]","[[-82.31368421052633, 26.75684210526316]]"
2016-01-15 16:15:00.0,2016-01-15 15:52:00.0,tornado,"[[[-82.0, 26.49], [-81.89, 26.4], [-81.87, 26.41], [-81.91, 26.43], [-81.87, 26.46], [-81.85, 26.41], [-81.6, 26.47], [-81.71, 26.72], [-82.06, 26.56], [-82.07, 26.54], [-82.1, 26.54], [-82.13, 26.51], [-82.1, 26.5], [-82.13, 26.48], [-82.11, 26.43], [-82.05, 26.43], [-82.0, 26.49]]]","[[-81.96764705882352, 26.486470588235296]]"
2016-01-15 17:00:00.0,2016-01-15 15:54:00.0,severe-thunderstorm,"[[[-81.6, 28.58], [-81.66, 28.37], [-81.66, 28.26], [-81.56, 28.26], [-81.52, 28.2], [-81.52, 28.14], [-81.46, 28.14], [-81.45, 28.09], [-81.35, 28.08], [-81.37, 28.07], [-81.19, 28.04], [-80.93, 28.51], [-81.02, 28.69], [-81.06, 28.75], [-81.06, 28.8], [-81.12, 28.81], [-81.14, 28.79], [-81.18, 28.78], [-81.22, 28.83], [-81.36, 28.85], [-81.6, 28.58]]]","[[-81.33476190476192, 28.458095238095243]]"
2016-01-15 17:00:00.0,2016-01-15 16:18:00.0,special-marine,"[[[-82.11, 26.24], [-82.11, 26.23], [-81.86, 26.08], [-81.81, 26.14], [-81.83, 26.28], [-81.82, 26.29], [-81.83, 26.29], [-81.82, 26.3], [-81.84, 26.3], [-81.85, 26.33], [-82.11, 26.24]]]","[[-81.90818181818183, 26.24727272727273]]"
2016-01-15 17:00:00.0,2016-01-15 16:20:00.0,special-marine,"[[[-79.3, 25.9], [-79.53, 26.64], [-80.03, 26.53], [-80.1, 26.09], [-80.12, 25.8], [-79.3, 25.9]]]","[[-79.73, 26.143333333333334]]"
2016-01-15 17:00:00.0,2016-01-15 16:28:00.0,severe-thunderstorm,"[[[-81.65, 26.48], [-81.57, 26.51], [-81.56, 26.76], [-81.79, 26.66], [-81.65, 26.48]]]","[[-81.644, 26.577999999999996]]"
2016-01-15 17:15:00.0,2016-01-15 16:30:00.0,tornado,"[[[-80.91, 27.19], [-81.17, 27.21], [-81.17, 27.12], [-81.27, 27.12], [-81.27, 27.03], [-81.56, 27.03], [-81.56, 26.42], [-81.66, 26.42], [-81.66, 26.35], [-81.65, 26.35], [-81.2, 26.47], [-80.91, 26.75], [-80.91, 26.76], [-80.95, 26.81], [-81.09, 26.84], [-81.12, 26.93], [-80.97, 27.06], [-80.93, 27.04], [-80.96, 27.07], [-80.87, 27.15], [-80.91, 27.19]]]","[[-81.17619047619048, 26.871904761904766]]"
2016-01-15 17:15:00.0,2016-01-15 16:31:00.0,special-marine,"[[[-83.11, 26.37], [-82.92, 25.97], [-81.86, 26.32], [-81.84, 26.35], [-81.87, 26.43], [-81.85, 26.44], [-81.88, 26.47], [-81.88, 26.45], [-82.0, 26.49], [-82.0, 26.52], [-82.06, 26.55], [-82.05, 26.61], [-82.1, 26.58], [-82.07, 26.49], [-82.1, 26.5], [-82.12, 26.59], [-82.14, 26.6], [-83.11, 26.37]]]","[[-82.16444444444443, 26.450000000000003]]"
2016-01-15 17:30:00.0,2016-01-15 16:38:00.0,special-marine,"[[[-82.42, 24.24], [-82.33, 24.18], [-81.83, 24.39], [-82.03, 24.55], [-82.42, 24.24]]]","[[-82.206, 24.32]]"
2016-01-15 18:45:00.0,2016-01-15 16:46:00.0,special-marine,"[[[-78.98, 32.46], [-78.63, 32.8], [-79.25, 33.11], [-79.33, 33.07], [-79.36, 33.01], [-79.44, 33.01], [-79.58, 32.94], [-79.58, 32.91], [-79.63, 32.89], [-79.84, 32.74], [-79.74, 32.29], [-79.63, 32.19], [-79.53, 32.15], [-79.2, 32.36], [-78.98, 32.46]]]","[[-79.38000000000002, 32.69266666666666]]"
