EXPIREDATE,ISSUEDATE,WARNINGTYPE,POLYGON,MEAN
2013-02-11 00:15:00.0,2013-02-10 23:17:00.0,severe-thunderstorm,"[[[-88.1, 32.0], [-88.11, 32.03], [-88.46, 31.84], [-88.45, 31.53], [-87.69, 31.85], [-87.69, 32.0], [-88.06, 31.99], [-88.08, 32.01], [-88.1, 32.0]]]","[[-88.08222222222223, 31.916666666666668]]"
2013-02-11 00:00:00.0,2013-02-10 23:21:00.0,severe-thunderstorm,"[[[-89.95, 31.39], [-89.84, 31.38], [-89.82, 31.39], [-89.82, 31.43], [-89.59, 31.44], [-89.59, 31.51], [-89.6, 31.53], [-89.62, 31.55], [-89.7, 31.58], [-89.75, 31.61], [-89.75, 31.63], [-89.97, 31.54], [-89.96, 31.52], [-89.95, 31.39]]]","[[-89.77928571428572, 31.492142857142856]]"
2013-02-11 00:15:00.0,2013-02-10 23:27:00.0,tornado,"[[[-88.16, 31.85], [-88.28, 32.1], [-88.47, 31.98], [-88.49, 31.89], [-88.67, 31.86], [-88.95, 31.68], [-88.95, 31.62], [-88.87, 31.51], [-88.07, 31.61], [-88.09, 31.65], [-88.08, 31.69], [-88.11, 31.76], [-88.15, 31.75], [-88.18, 31.82], [-88.16, 31.85]]]","[[-88.37866666666669, 31.77466666666667]]"
2013-02-11 00:15:00.0,2013-02-10 23:27:00.0,severe-thunderstorm,"[[[-90.04, 31.23], [-89.65, 31.34], [-89.65, 31.43], [-89.82, 31.43], [-89.82, 31.39], [-90.03, 31.39], [-90.04, 31.23]]]","[[-89.86428571428571, 31.348571428571425]]"
2013-02-11 00:30:00.0,2013-02-10 23:30:00.0,tornado,"[[[-87.05, 31.71], [-87.3, 32.1], [-87.89, 31.74], [-87.82, 31.55], [-87.05, 31.71]]]","[[-87.422, 31.762]]"
2013-02-11 00:30:00.0,2013-02-10 23:36:00.0,tornado,"[[[-89.96, 31.39], [-89.99, 31.31], [-89.46, 31.36], [-89.45, 31.43], [-89.4, 31.43], [-89.39, 31.51], [-89.4, 31.61], [-89.96, 31.45], [-89.96, 31.39]]]","[[-89.66333333333334, 31.43111111111111]]"
2013-02-11 00:45:00.0,2013-02-10 23:40:00.0,tornado,"[[[-87.77, 31.64], [-87.88, 31.99], [-88.41, 31.74], [-88.34, 31.62], [-87.77, 31.64]]]","[[-88.03399999999999, 31.726]]"
2013-02-11 03:00:00.0,2013-02-10 23:54:00.0,flash-flood,"[[[-89.97, 31.6], [-89.95, 31.39], [-89.82, 31.39], [-89.82, 31.43], [-88.94, 31.43], [-88.94, 31.83], [-89.43, 31.7], [-89.97, 31.6]]]","[[-89.60500000000002, 31.546249999999997]]"
2013-02-11 01:00:00.0,2013-02-10 23:55:00.0,tornado,"[[[-88.44, 31.89], [-88.95, 31.55], [-88.94, 31.43], [-88.81, 31.43], [-88.27, 31.57], [-88.44, 31.89]]]","[[-88.64166666666665, 31.626666666666665]]"
2013-02-11 01:15:00.0,2013-02-11 00:11:00.0,tornado,"[[[-89.39, 31.57], [-89.4, 31.43], [-88.95, 31.43], [-88.94, 31.44], [-88.93, 31.66], [-88.94, 31.69], [-89.39, 31.57]]]","[[-89.13428571428571, 31.541428571428572]]"
2013-02-11 01:15:00.0,2013-02-11 00:12:00.0,tornado,"[[[-87.27, 32.15], [-87.31, 32.19], [-87.63, 32.04], [-87.63, 32.01], [-87.71, 32.0], [-88.07, 31.83], [-88.01, 31.68], [-87.1, 31.8], [-87.21, 32.1], [-87.25, 32.13], [-87.25, 32.14], [-87.27, 32.15]]]","[[-87.47583333333334, 32.01833333333333]]"
2013-02-11 06:15:00.0,2013-02-11 00:12:00.0,flash-flood,"[[[-87.19, 32.09], [-87.62, 32.07], [-87.63, 32.01], [-87.72, 31.99], [-88.06, 31.99], [-88.11, 32.01], [-88.11, 32.04], [-88.46, 32.02], [-88.49, 31.89], [-88.73, 31.84], [-88.95, 31.83], [-88.95, 31.44], [-87.46, 31.45], [-87.13, 31.74], [-87.19, 32.09]]]","[[-87.98666666666668, 31.89999999999999]]"
2013-02-11 01:30:00.0,2013-02-11 00:26:00.0,tornado,"[[[-88.57, 31.8], [-88.95, 31.68], [-88.95, 31.46], [-88.47, 31.49], [-88.57, 31.8]]]","[[-88.70199999999998, 31.645999999999997]]"
2013-02-11 01:30:00.0,2013-02-11 00:26:00.0,tornado,"[[[-86.71, 31.68], [-87.24, 31.53], [-87.18, 31.37], [-86.7, 31.41], [-86.71, 31.68]]]","[[-86.90799999999999, 31.534]]"
2013-02-11 01:30:00.0,2013-02-11 00:33:00.0,severe-thunderstorm,"[[[-87.01, 31.59], [-86.14, 31.74], [-86.14, 31.75], [-86.14, 31.79], [-86.2, 31.8], [-86.17, 31.89], [-86.18, 31.96], [-86.19, 31.97], [-86.29, 31.97], [-86.3, 32.05], [-86.35, 32.06], [-86.4, 32.05], [-86.41, 31.97], [-86.85, 31.97], [-86.85, 32.0], [-87.14, 31.9], [-87.01, 31.59]]]","[[-86.45705882352941, 31.885294117647064]]"
2013-02-11 01:30:00.0,2013-02-11 00:40:00.0,tornado,"[[[-87.71, 31.66], [-87.86, 31.99], [-87.92, 32.0], [-88.46, 31.7], [-88.46, 31.55], [-88.44, 31.51], [-87.71, 31.66]]]","[[-88.08, 31.724285714285713]]"
2013-02-11 01:45:00.0,2013-02-11 00:51:00.0,tornado,"[[[-86.16, 31.53], [-86.14, 31.54], [-86.14, 31.62], [-86.18, 31.63], [-86.16, 31.65], [-86.9, 31.53], [-86.87, 31.41], [-86.2, 31.37], [-86.19, 31.52], [-86.16, 31.53]]]","[[-86.31, 31.533000000000005]]"
2013-02-11 04:00:00.0,2013-02-11 00:59:00.0,flash-flood,"[[[-89.65, 31.43], [-89.65, 31.12], [-89.14, 31.34], [-89.14, 31.43], [-89.15, 31.44], [-89.65, 31.43]]]","[[-89.39666666666666, 31.365]]"
2013-02-11 02:00:00.0,2013-02-11 01:11:00.0,tornado,"[[[-88.12, 31.97], [-88.76, 31.66], [-88.67, 31.52], [-87.97, 31.57], [-88.12, 31.97]]]","[[-88.328, 31.738]]"
2013-02-11 01:45:00.0,2013-02-11 01:22:00.0,tornado,"[[[-86.16, 31.54], [-86.2, 31.53], [-86.2, 31.47], [-85.79, 31.44], [-85.79, 31.62], [-85.81, 31.63], [-86.14, 31.62], [-86.15, 31.61], [-86.15, 31.54], [-86.16, 31.54]]]","[[-86.05499999999999, 31.554000000000002]]"
2013-02-11 02:15:00.0,2013-02-11 01:30:00.0,tornado,"[[[-87.32, 31.78], [-87.46, 32.13], [-87.63, 32.04], [-87.63, 32.01], [-87.7, 32.0], [-88.02, 31.81], [-87.94, 31.66], [-87.32, 31.78]]]","[[-87.6275, 31.90125]]"
2013-02-11 02:30:00.0,2013-02-11 01:37:00.0,severe-thunderstorm,"[[[-86.19, 31.52], [-86.17, 31.53], [-86.17, 31.79], [-86.2, 31.81], [-86.96, 31.46], [-86.86, 31.22], [-86.18, 31.11], [-86.19, 31.52]]]","[[-86.36500000000001, 31.495]]"
2013-02-11 02:30:00.0,2013-02-11 01:40:00.0,severe-thunderstorm,"[[[-87.74, 31.73], [-88.46, 31.7], [-88.45, 31.42], [-87.72, 31.41], [-87.74, 31.73]]]","[[-88.022, 31.597999999999995]]"
2013-02-11 02:15:00.0,2013-02-11 01:43:00.0,tornado,"[[[-85.97, 31.59], [-86.07, 31.47], [-85.88, 31.26], [-85.81, 31.2], [-85.71, 31.2], [-85.69, 31.21], [-85.69, 31.23], [-85.66, 31.27], [-85.62, 31.27], [-85.55, 31.39], [-85.8, 31.52], [-85.97, 31.59]]]","[[-85.78499999999998, 31.349999999999994]]"
2013-02-11 02:30:00.0,2013-02-11 01:44:00.0,severe-thunderstorm,"[[[-85.68, 31.88], [-85.88, 31.61], [-85.42, 31.61], [-85.41, 31.7], [-85.22, 31.69], [-85.19, 31.74], [-85.15, 31.77], [-85.13, 31.77], [-85.13, 31.86], [-85.08, 31.94], [-85.08, 31.96], [-85.59, 32.0], [-85.65, 31.91], [-85.66, 31.88], [-85.68, 31.88]]]","[[-85.39666666666669, 31.813333333333336]]"
2013-02-11 02:30:00.0,2013-02-11 01:45:00.0,tornado,"[[[-87.71, 31.99], [-88.32, 31.78], [-88.26, 31.64], [-87.62, 31.74], [-87.71, 31.99]]]","[[-87.92399999999999, 31.827999999999996]]"
2013-02-11 03:00:00.0,2013-02-11 02:09:00.0,severe-thunderstorm,"[[[-85.12, 31.73], [-85.14, 31.78], [-85.2, 31.74], [-85.22, 31.71], [-85.41, 31.7], [-85.43, 31.63], [-85.51, 31.61], [-85.8, 31.2], [-85.47, 31.2], [-85.06, 31.14], [-85.1, 31.17], [-85.11, 31.28], [-85.09, 31.29], [-85.07, 31.47], [-85.04, 31.53], [-85.05, 31.62], [-85.12, 31.69], [-85.12, 31.73]]]","[[-85.22555555555553, 31.512222222222224]]"
2013-02-11 03:15:00.0,2013-02-11 02:37:00.0,severe-thunderstorm,"[[[-84.95, 31.64], [-85.14, 31.66], [-85.47, 31.22], [-85.46, 31.21], [-85.03, 31.07], [-84.93, 31.07], [-84.92, 31.25], [-84.88, 31.3], [-84.79, 31.45], [-84.8, 31.5], [-84.82, 31.49], [-84.82, 31.54], [-84.8, 31.56], [-84.82, 31.57], [-84.82, 31.62], [-84.94, 31.62], [-84.95, 31.64]]]","[[-84.96117647058821, 31.43588235294118]]"
2013-02-11 03:45:00.0,2013-02-11 02:41:00.0,severe-thunderstorm,"[[[-86.85, 31.97], [-86.85, 32.03], [-87.49, 31.99], [-88.65, 31.26], [-87.64, 31.25], [-86.7, 31.97], [-86.85, 31.97]]]","[[-87.29, 31.777142857142856]]"
2013-02-11 03:30:00.0,2013-02-11 03:03:00.0,severe-thunderstorm,"[[[-84.53, 31.62], [-84.84, 31.62], [-84.98, 31.4], [-85.03, 31.34], [-84.9, 31.29], [-84.59, 31.28], [-84.51, 31.42], [-84.53, 31.62]]]","[[-84.73875, 31.448750000000004]]"
2013-02-11 04:00:00.0,2013-02-11 03:11:00.0,severe-thunderstorm,"[[[-89.72, 31.01], [-89.14, 31.16], [-89.14, 31.41], [-89.79, 31.18], [-89.72, 31.01]]]","[[-89.502, 31.153999999999996]]"
2013-02-11 04:00:00.0,2013-02-11 03:17:00.0,tornado,"[[[-87.77, 31.78], [-88.27, 31.55], [-88.18, 31.39], [-87.67, 31.49], [-87.77, 31.78]]]","[[-87.932, 31.598000000000003]]"
2013-02-11 04:45:00.0,2013-02-11 03:55:00.0,severe-thunderstorm,"[[[-86.91, 31.72], [-86.51, 31.77], [-86.54, 31.97], [-86.85, 31.97], [-86.85, 31.99], [-87.31, 31.94], [-87.28, 31.67], [-87.06, 31.7], [-87.05, 31.72], [-87.01, 31.71], [-86.92, 31.75], [-86.91, 31.72]]]","[[-86.93333333333332, 31.80249999999999]]"
2013-02-11 07:45:00.0,2013-02-11 03:55:00.0,flash-flood,"[[[-89.83, 31.0], [-89.65, 30.99], [-89.14, 31.15], [-89.14, 31.44], [-89.82, 31.43], [-89.82, 31.39], [-90.04, 31.39], [-90.05, 31.24], [-90.04, 31.18], [-90.02, 31.17], [-90.02, 31.13], [-89.95, 31.12], [-89.92, 31.07], [-89.85, 31.07], [-89.83, 31.0]]]","[[-89.80799999999998, 31.184666666666665]]"
2013-02-11 05:30:00.0,2013-02-11 04:40:00.0,severe-thunderstorm,"[[[-89.85, 31.07], [-89.84, 31.02], [-89.35, 31.08], [-89.35, 31.34], [-89.4, 31.35], [-90.02, 31.19], [-90.03, 31.17], [-90.02, 31.17], [-90.02, 31.13], [-89.95, 31.12], [-89.92, 31.07], [-89.85, 31.07]]]","[[-89.8, 31.148333333333337]]"
2013-02-11 06:00:00.0,2013-02-11 05:08:00.0,severe-thunderstorm,"[[[-89.35, 31.35], [-89.34, 31.12], [-89.21, 31.14], [-89.2, 31.14], [-89.16, 31.14], [-89.14, 31.15], [-89.14, 31.42], [-89.19, 31.41], [-89.35, 31.35]]]","[[-89.23111111111112, 31.246666666666663]]"
2013-02-11 07:30:00.0,2013-02-11 05:31:00.0,flash-flood,"[[[-89.4, 31.43], [-88.95, 31.43], [-88.94, 31.82], [-88.91, 31.82], [-88.91, 32.22], [-89.32, 32.23], [-89.31, 31.81], [-89.4, 31.79], [-89.4, 31.43]]]","[[-89.1711111111111, 31.775555555555552]]"
2013-02-11 12:15:00.0,2013-02-11 06:14:00.0,flash-flood,"[[[-87.13, 32.05], [-87.29, 32.17], [-87.53, 32.16], [-87.63, 32.13], [-87.63, 32.01], [-88.06, 31.99], [-88.11, 32.01], [-88.11, 32.05], [-88.04, 32.08], [-88.02, 32.15], [-88.45, 32.14], [-88.49, 31.89], [-88.95, 31.82], [-88.95, 31.44], [-89.15, 31.43], [-89.15, 31.2], [-87.11, 31.71], [-87.13, 32.05]]]","[[-88.05166666666668, 31.91555555555555]]"
2013-02-11 07:15:00.0,2013-02-11 06:44:00.0,severe-thunderstorm,"[[[-85.1, 31.2], [-85.15, 31.3], [-85.5, 31.21], [-85.5, 31.2], [-85.48, 31.2], [-85.48, 31.13], [-85.05, 31.07], [-85.09, 31.16], [-85.1, 31.17], [-85.1, 31.2]]]","[[-85.25500000000001, 31.183999999999997]]"
2013-02-11 07:30:00.0,2013-02-11 07:02:00.0,tornado,"[[[-84.92, 31.15], [-85.33, 31.14], [-85.36, 31.04], [-85.12, 31.0], [-85.0, 31.0], [-85.01, 30.98], [-84.95, 30.97], [-84.92, 31.15]]]","[[-85.07625, 31.053749999999997]]"
2013-02-11 10:30:00.0,2013-02-11 07:30:00.0,flash-flood,"[[[-89.4, 31.43], [-88.95, 31.43], [-88.94, 31.82], [-88.91, 31.82], [-88.92, 32.07], [-89.32, 32.06], [-89.31, 31.81], [-89.4, 31.79], [-89.4, 31.43]]]","[[-89.17222222222222, 31.739999999999995]]"
2013-02-11 08:45:00.0,2013-02-11 07:45:00.0,severe-thunderstorm,"[[[-89.56, 31.25], [-89.14, 31.33], [-89.13, 31.43], [-88.95, 31.43], [-88.94, 31.44], [-88.94, 31.6], [-89.61, 31.43], [-89.56, 31.25]]]","[[-89.22874999999999, 31.395]]"
2013-02-11 11:45:00.0,2013-02-11 07:47:00.0,flash-flood,"[[[-89.83, 31.0], [-89.64, 30.99], [-89.14, 31.15], [-89.14, 31.44], [-89.82, 31.43], [-89.82, 31.39], [-90.04, 31.39], [-90.05, 31.24], [-90.04, 31.18], [-90.02, 31.17], [-90.02, 31.13], [-89.95, 31.12], [-89.92, 31.07], [-89.85, 31.07], [-89.83, 31.0]]]","[[-89.80733333333332, 31.184666666666665]]"
2013-02-11 08:45:00.0,2013-02-11 08:04:00.0,severe-thunderstorm,"[[[-98.33, 28.64], [-98.34, 28.65], [-98.79, 28.65], [-98.87, 28.54], [-98.77, 28.39], [-98.34, 28.59], [-98.33, 28.64]]]","[[-98.53857142857144, 28.58571428571429]]"
2013-02-11 09:00:00.0,2013-02-11 08:14:00.0,severe-thunderstorm,"[[[-99.86, 27.93], [-99.81, 27.75], [-99.22, 27.82], [-99.36, 28.03], [-99.39, 28.03], [-99.39, 28.08], [-99.41, 28.11], [-99.86, 27.93]]]","[[-99.5375, 27.96]]"
2013-02-11 09:15:00.0,2013-02-11 08:25:00.0,severe-thunderstorm,"[[[-87.53, 31.74], [-87.62, 32.01], [-87.67, 32.01], [-87.68, 32.0], [-87.99, 32.0], [-88.32, 31.84], [-88.27, 31.62], [-87.53, 31.74]]]","[[-87.82624999999999, 31.87]]"
2013-02-11 09:30:00.0,2013-02-11 08:50:00.0,severe-thunderstorm,"[[[-99.45, 27.99], [-99.41, 27.77], [-98.83, 27.82], [-98.85, 28.06], [-98.93, 28.06], [-99.45, 27.99]]]","[[-99.15333333333332, 27.948333333333334]]"
2013-02-11 09:45:00.0,2013-02-11 09:02:00.0,severe-thunderstorm,"[[[-87.25, 32.14], [-87.28, 32.16], [-87.62, 32.03], [-87.53, 31.72], [-86.91, 31.87], [-86.93, 32.05], [-87.17, 32.05], [-87.19, 32.08], [-87.23, 32.11], [-87.23, 32.12], [-87.25, 32.13], [-87.25, 32.14]]]","[[-87.23666666666666, 32.050000000000004]]"
2013-02-11 10:00:00.0,2013-02-11 09:30:00.0,tornado,"[[[-98.25, 28.06], [-98.87, 27.99], [-98.85, 27.81], [-98.24, 27.83], [-98.25, 28.06]]]","[[-98.492, 27.95]]"
2013-02-11 10:30:00.0,2013-02-11 09:59:00.0,severe-thunderstorm,"[[[-98.55, 28.03], [-98.48, 27.9], [-98.07, 27.91], [-98.14, 28.14], [-98.34, 28.09], [-98.34, 28.06], [-98.44, 28.06], [-98.55, 28.03]]]","[[-98.36375000000001, 28.0275]]"
2013-02-11 15:45:00.0,2013-02-11 13:49:00.0,flash-flood,"[[[-85.89, 31.19], [-85.94, 30.99], [-85.25, 31.04], [-85.24, 31.31], [-85.41, 31.32], [-85.42, 31.29], [-85.49, 31.28], [-85.49, 31.25], [-85.54, 31.25], [-85.6, 31.27], [-85.66, 31.27], [-85.71, 31.2], [-85.89, 31.19]]]","[[-85.57923076923076, 31.219230769230762]]"
2013-02-11 21:30:00.0,2013-02-11 15:39:00.0,flash-flood,"[[[-85.71, 31.2], [-86.2, 31.19], [-86.19, 31.0], [-85.46, 30.99], [-85.0, 31.0], [-85.0, 31.02], [-85.03, 31.1], [-85.1, 31.17], [-85.1, 31.23], [-85.11, 31.28], [-85.09, 31.31], [-85.41, 31.32], [-85.42, 31.29], [-85.49, 31.28], [-85.49, 31.25], [-85.66, 31.27], [-85.71, 31.2]]]","[[-85.42176470588237, 31.18235294117648]]"
2013-02-11 16:45:00.0,2013-02-11 16:07:00.0,severe-thunderstorm,"[[[-94.07, 30.92], [-94.51, 30.54], [-94.37, 30.44], [-93.91, 30.68], [-94.07, 30.92]]]","[[-94.186, 30.7]]"
2013-02-11 17:15:00.0,2013-02-11 16:35:00.0,severe-thunderstorm,"[[[-92.98, 31.36], [-93.03, 31.37], [-93.39, 31.37], [-93.45, 31.28], [-93.54, 31.28], [-93.55, 31.2], [-93.58, 31.17], [-93.63, 31.18], [-93.88, 31.17], [-94.19, 30.85], [-94.19, 30.82], [-94.07, 30.7], [-92.98, 31.36]]]","[[-93.57384615384616, 31.1623076923077]]"
2013-02-11 19:30:00.0,2013-02-11 17:37:00.0,flash-flood,"[[[-84.64, 31.38], [-85.06, 31.33], [-85.08, 31.32], [-85.09, 31.29], [-85.12, 31.28], [-85.1, 31.23], [-85.11, 31.2], [-85.1, 31.17], [-85.08, 31.15], [-84.64, 31.14], [-84.64, 31.38]]]","[[-84.96909090909092, 31.260909090909085]]"
2013-02-11 19:30:00.0,2013-02-11 18:36:00.0,severe-thunderstorm,"[[[-91.77, 31.23], [-91.81, 31.24], [-92.56, 31.02], [-92.49, 30.8], [-92.21, 30.82], [-92.21, 30.84], [-92.21, 30.85], [-91.93, 30.84], [-91.81, 30.86], [-91.79, 30.89], [-91.8, 30.98], [-91.74, 31.02], [-91.77, 31.23]]]","[[-92.0076923076923, 30.970769230769232]]"
2013-02-11 19:30:00.0,2013-02-11 18:50:00.0,severe-thunderstorm,"[[[-84.83, 31.17], [-85.33, 30.98], [-85.29, 30.83], [-84.77, 30.92], [-84.83, 31.17]]]","[[-85.00999999999999, 31.014]]"
2013-02-11 20:15:00.0,2013-02-11 19:20:00.0,severe-thunderstorm,"[[[-92.6, 30.71], [-92.65, 31.14], [-93.49, 30.93], [-93.47, 30.69], [-92.6, 30.71]]]","[[-92.96200000000002, 30.836000000000002]]"
2013-02-11 21:00:00.0,2013-02-11 20:02:00.0,severe-thunderstorm,"[[[-90.02, 31.18], [-90.03, 31.23], [-91.16, 31.11], [-91.14, 30.94], [-89.89, 30.97], [-89.9, 31.08], [-89.92, 31.09], [-89.92, 31.11], [-89.94, 31.14], [-90.0, 31.14], [-90.0, 31.17], [-90.02, 31.18]]]","[[-90.16166666666665, 31.111666666666665]]"
2013-02-11 21:15:00.0,2013-02-11 20:49:00.0,severe-thunderstorm,"[[[-90.04, 31.24], [-90.04, 31.33], [-90.48, 31.22], [-90.48, 31.0], [-89.85, 31.02], [-89.85, 31.08], [-89.91, 31.08], [-89.94, 31.14], [-90.0, 31.14], [-90.0, 31.17], [-90.02, 31.18], [-90.02, 31.23], [-90.04, 31.24]]]","[[-90.05153846153846, 31.159230769230767]]"
2013-02-12 00:15:00.0,2013-02-11 23:32:00.0,severe-thunderstorm,"[[[-85.78, 30.25], [-85.78, 30.15], [-85.7, 30.08], [-85.55, 30.08], [-85.59, 30.1], [-85.54, 30.12], [-85.51, 30.08], [-85.26, 30.07], [-85.24, 30.32], [-85.74, 30.27], [-85.73, 30.23], [-85.69, 30.23], [-85.73, 30.2], [-85.75, 30.24], [-85.78, 30.25]]]","[[-85.62466666666666, 30.178]]"
2013-02-12 01:00:00.0,2013-02-12 00:11:00.0,severe-thunderstorm,"[[[-84.74, 30.37], [-85.24, 30.3], [-85.26, 30.11], [-84.73, 30.06], [-84.74, 30.37]]]","[[-84.94200000000001, 30.242]]"
2013-02-12 01:15:00.0,2013-02-12 00:38:00.0,special-marine,"[[[-80.99, 31.86], [-80.6, 31.78], [-80.52, 31.88], [-80.44, 32.19], [-80.9, 32.08], [-80.9, 32.06], [-80.93, 32.07], [-80.93, 32.06], [-80.89, 32.02], [-80.84, 32.01], [-80.88, 31.95], [-80.91, 31.95], [-80.94, 31.91], [-80.99, 31.86]]]","[[-80.83285714285715, 31.97714285714286]]"
2013-02-12 12:30:00.0,2013-02-12 11:49:00.0,severe-thunderstorm,"[[[-98.43, 32.95], [-98.57, 32.96], [-98.58, 32.77], [-98.55, 32.65], [-98.06, 32.87], [-98.04, 33.32], [-98.42, 33.06], [-98.43, 32.95]]]","[[-98.38499999999999, 32.941250000000004]]"
2013-02-12 13:45:00.0,2013-02-12 13:23:00.0,severe-thunderstorm,"[[[-94.38, 31.06], [-94.64, 30.89], [-94.6, 30.7], [-94.58, 30.68], [-94.04, 30.89], [-94.26, 31.08], [-94.38, 31.06]]]","[[-94.41142857142857, 30.90857142857143]]"
2013-02-12 15:15:00.0,2013-02-12 14:30:00.0,severe-thunderstorm,"[[[-91.24, 31.75], [-91.15, 31.61], [-91.1, 31.6], [-90.74, 31.76], [-90.73, 31.83], [-90.71, 31.85], [-90.72, 32.02], [-91.24, 31.75]]]","[[-90.95375000000001, 31.771250000000002]]"
2013-02-12 17:15:00.0,2013-02-12 15:22:00.0,flash-flood,"[[[-90.71, 32.05], [-90.73, 31.72], [-89.68, 31.93], [-89.66, 31.94], [-89.66, 32.04], [-90.71, 32.05]]]","[[-90.19166666666666, 31.954999999999995]]"
2013-02-12 21:15:00.0,2013-02-12 15:28:00.0,flash-flood,"[[[-87.93, 32.31], [-88.42, 32.31], [-88.48, 31.9], [-88.94, 31.83], [-88.95, 31.59], [-88.46, 31.7], [-87.31, 31.85], [-87.17, 32.05], [-87.45, 32.28], [-87.5, 32.28], [-87.53, 32.14], [-87.63, 32.13], [-87.63, 32.01], [-88.06, 31.99], [-88.1, 32.0], [-88.11, 32.05], [-88.04, 32.08], [-88.0, 32.18], [-88.01, 32.28], [-87.94, 32.28], [-87.93, 32.31]]]","[[-87.98047619047618, 32.07380952380952]]"
2013-02-12 17:30:00.0,2013-02-12 16:46:00.0,severe-thunderstorm,"[[[-91.89, 31.87], [-91.77, 31.72], [-91.2, 31.94], [-91.16, 31.98], [-91.09, 32.01], [-91.16, 32.07], [-91.14, 32.08], [-91.08, 32.05], [-91.04, 32.12], [-91.16, 32.13], [-91.17, 32.19], [-91.12, 32.22], [-91.12, 32.24], [-91.19, 32.25], [-91.23, 32.21], [-91.27, 32.23], [-91.89, 31.87]]]","[[-91.27529411764706, 32.069411764705876]]"
2013-02-12 18:15:00.0,2013-02-12 17:19:00.0,severe-thunderstorm,"[[[-91.35, 31.84], [-91.32, 31.8], [-91.28, 31.81], [-91.29, 31.84], [-91.27, 31.85], [-91.24, 31.82], [-90.71, 31.96], [-90.72, 32.25], [-91.03, 32.12], [-91.08, 32.05], [-91.13, 32.08], [-91.16, 32.07], [-91.11, 32.05], [-91.08, 32.03], [-91.1, 31.99], [-91.17, 31.98], [-91.18, 31.92], [-91.27, 31.85], [-91.35, 31.84]]]","[[-91.14947368421052, 31.95526315789474]]"
2013-02-12 18:15:00.0,2013-02-12 17:31:00.0,severe-thunderstorm,"[[[-90.23, 32.16], [-89.74, 32.11], [-89.74, 32.42], [-89.78, 32.6], [-89.74, 32.62], [-89.74, 32.71], [-90.16, 32.58], [-90.23, 32.16]]]","[[-89.92, 32.42]]"
2013-02-12 18:30:00.0,2013-02-12 17:49:00.0,severe-thunderstorm,"[[[-89.73, 32.29], [-89.32, 32.37], [-89.32, 32.84], [-89.73, 32.75], [-89.73, 32.64], [-89.78, 32.6], [-89.78, 32.57], [-89.73, 32.36], [-89.73, 32.29]]]","[[-89.65, 32.52333333333333]]"
2013-02-12 18:45:00.0,2013-02-12 17:53:00.0,severe-thunderstorm,"[[[-90.71, 31.96], [-90.24, 32.04], [-90.23, 32.09], [-90.25, 32.11], [-90.24, 32.15], [-90.26, 32.15], [-90.24, 32.18], [-90.2, 32.19], [-90.19, 32.23], [-90.2, 32.23], [-90.2, 32.25], [-90.16, 32.29], [-90.73, 32.21], [-90.71, 31.96]]]","[[-90.32571428571431, 32.145714285714284]]"
2013-02-12 20:00:00.0,2013-02-12 18:04:00.0,flash-flood,"[[[-90.86, 32.55], [-90.77, 32.24], [-90.74, 32.2], [-90.73, 32.22], [-90.71, 32.05], [-90.05, 32.05], [-89.74, 32.11], [-89.73, 32.36], [-89.78, 32.6], [-89.73, 32.64], [-89.73, 32.8], [-90.32, 32.81], [-90.72, 32.62], [-90.73, 32.56], [-90.8, 32.58], [-90.86, 32.55]]]","[[-90.375, 32.43375]]"
2013-02-12 18:45:00.0,2013-02-12 18:19:00.0,severe-thunderstorm,"[[[-88.92, 32.32], [-88.92, 32.92], [-89.31, 32.84], [-89.32, 32.32], [-88.92, 32.32]]]","[[-89.078, 32.544]]"
2013-02-12 19:15:00.0,2013-02-12 18:20:00.0,severe-thunderstorm,"[[[-90.25, 32.1], [-89.73, 32.21], [-89.73, 32.36], [-89.78, 32.55], [-90.07, 32.41], [-90.07, 32.39], [-90.1, 32.38], [-90.11, 32.35], [-90.16, 32.32], [-90.16, 32.29], [-90.2, 32.25], [-90.19, 32.2], [-90.24, 32.17], [-90.25, 32.1]]]","[[-90.07428571428571, 32.291428571428575]]"
2013-02-12 19:45:00.0,2013-02-12 18:54:00.0,severe-thunderstorm,"[[[-89.32, 32.43], [-89.32, 32.76], [-89.77, 32.53], [-89.73, 32.31], [-89.32, 32.43]]]","[[-89.49199999999999, 32.492000000000004]]"
2013-02-12 23:45:00.0,2013-02-12 23:10:00.0,special-marine,"[[[-89.71, 30.17], [-89.86, 30.24], [-90.06, 30.17], [-90.0, 30.04], [-89.89, 30.14], [-89.82, 30.09], [-89.74, 30.16], [-89.71, 30.15], [-89.68, 30.17], [-89.66, 30.15], [-89.64, 30.15], [-89.69, 30.09], [-89.52, 30.14], [-89.54, 30.18], [-89.61, 30.18], [-89.63, 30.16], [-89.68, 30.18], [-89.71, 30.17]]]","[[-89.73055555555555, 30.15166666666666]]"
2013-02-13 05:00:00.0,2013-02-13 04:21:00.0,severe-thunderstorm,"[[[-83.11, 31.49], [-83.12, 31.48], [-83.09, 31.44], [-82.87, 31.45], [-82.63, 31.51], [-82.72, 31.67], [-83.05, 31.62], [-83.06, 31.61], [-83.07, 31.55], [-83.11, 31.5], [-83.11, 31.49]]]","[[-82.99454545454546, 31.528181818181825]]"
